,Unnamed: 0,md5hash,fitzpatrick_scale,fitzpatrick_centaur,species,nine_partition_label,three_partition_label,qc,url,url_alphanum,filename,fitzpatrick,fitzpatrick_v,three_v,nine_v,label_v,split,label
193,193,21f3a55da05068bc0ec141642d7bb9eb,4,4,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3692,httpwwwatlasdermatologicocombrimgimageId3692.jpg,data/finalfitz17k/21f3a55da05068bc0ec141642d7bb9eb.jpg,4.0,6,2,4,47,val,32
194,194,f090c4485572120e94c74abbdaa465dd,2,1,granuloma pyogenic,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=2333,httpwwwatlasdermatologicocombrimgimageId2333.jpg,data/finalfitz17k/f090c4485572120e94c74abbdaa465dd.jpg,1.5,1,0,0,35,val,34
195,195,3fbb46ab616ef3d1725db205095b2d03,5,3,naevus comedonicus,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=4660,httpwwwatlasdermatologicocombrimgimageId4660.jpg,data/finalfitz17k/3fbb46ab616ef3d1725db205095b2d03.jpg,4.0,6,0,1,62,val,19
196,196,f565510e30017a10989bc6a2129d8d8f,4,3,erythema elevatum diutinum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1921,httpwwwatlasdermatologicocombrimgimageId1921.jpg,data/finalfitz17k/f565510e30017a10989bc6a2129d8d8f.jpg,3.5,5,2,4,27,val,24
197,197,17b27eda936b465e1fb9ceb6b7041eec,2,1,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=111,httpwwwatlasdermatologicocombrimgimageId111.jpg,data/finalfitz17k/17b27eda936b465e1fb9ceb6b7041eec.jpg,1.5,1,2,3,4,val,28
198,198,9f02224f0aecb68e7e32278e3fc316b3,2,2,porokeratosis of mibelli,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6009,httpwwwatlasdermatologicocombrimgimageId6009.jpg,data/finalfitz17k/9f02224f0aecb68e7e32278e3fc316b3.jpg,2.0,2,0,1,82,val,21
199,199,950f4808e8fe4427aaf3e549d6d91878,3,3,pilar cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=4676,httpwwwatlasdermatologicocombrimgimageId4676.jpg,data/finalfitz17k/950f4808e8fe4427aaf3e549d6d91878.jpg,3.0,4,0,0,76,val,2
200,200,141572e5e576af036138ab29426359d0,2,-1,aplasia cutis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8964,httpwwwatlasdermatologicocombrimgimageId8964.jpg,data/finalfitz17k/141572e5e576af036138ab29426359d0.jpg,2.0,2,2,4,7,val,20
201,201,8c6058baf8fe1bcc2e23e9ba6ea3a545,5,5,xeroderma pigmentosum,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8149,httpwwwatlasdermatologicocombrimgimageId8149.jpg,data/finalfitz17k/8c6058baf8fe1bcc2e23e9ba6ea3a545.jpg,5.0,8,2,3,113,val,6
202,202,1035f09922e702b21f1650279ff4a0ab,5,5,pilar cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=6077,httpwwwatlasdermatologicocombrimgimageId6077.jpg,data/finalfitz17k/1035f09922e702b21f1650279ff4a0ab.jpg,5.0,8,0,0,76,val,2
203,203,798a9518e8012d36466fcf784289640b,2,1,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=113,httpwwwatlasdermatologicocombrimgimageId113.jpg,data/finalfitz17k/798a9518e8012d36466fcf784289640b.jpg,1.5,1,2,3,4,val,28
204,204,c0f4618e2c82398de185fe7698de7032,4,3,keratosis pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3050,httpwwwatlasdermatologicocombrimgimageId3050.jpg,data/finalfitz17k/c0f4618e2c82398de185fe7698de7032.jpg,3.5,5,2,4,44,val,33
205,205,45310e88ea83bc2b728595b84abab12b,4,4,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3691,httpwwwatlasdermatologicocombrimgimageId3691.jpg,data/finalfitz17k/45310e88ea83bc2b728595b84abab12b.jpg,4.0,6,2,4,47,val,32
206,206,5c36e5989ff4c37e2b5ce652eac78e16,5,4,calcinosis cutis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=832,httpwwwatlasdermatologicocombrimgimageId832.jpg,data/finalfitz17k/5c36e5989ff4c37e2b5ce652eac78e16.jpg,4.5,7,2,4,12,val,22
207,207,fae9e45f33c9d86f911a3d41d9c19145,3,3,pilar cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7521,httpwwwatlasdermatologicocombrimgimageId7521.jpg,data/finalfitz17k/fae9e45f33c9d86f911a3d41d9c19145.jpg,3.0,4,0,0,76,val,2
208,208,8d94fea4227840ba3cfa15c7a1435425,3,3,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1497,httpwwwatlasdermatologicocombrimgimageId1497.jpg,data/finalfitz17k/8d94fea4227840ba3cfa15c7a1435425.jpg,3.0,4,2,4,0,val,38
209,209,99fa66bf78d472d9083ec3de476b6f14,5,2,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8759,httpwwwatlasdermatologicocombrimgimageId8759.jpg,data/finalfitz17k/99fa66bf78d472d9083ec3de476b6f14.jpg,3.5,5,2,4,47,val,32
210,210,83f46baf21d82ce701f801336056dd81,2,3,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5502,httpwwwatlasdermatologicocombrimgimageId5502.jpg,data/finalfitz17k/83f46baf21d82ce701f801336056dd81.jpg,2.5,3,2,4,78,val,30
211,211,678e746e5787f9691c6b13227809fec0,2,3,erythema annulare centrifigum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1906,httpwwwatlasdermatologicocombrimgimageId1906.jpg,data/finalfitz17k/678e746e5787f9691c6b13227809fec0.jpg,2.5,3,2,4,26,val,27
212,212,bfd62fc2abac5bf2d689b08777f061f4,3,2,granuloma pyogenic,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=2319,httpwwwatlasdermatologicocombrimgimageId2319.jpg,data/finalfitz17k/bfd62fc2abac5bf2d689b08777f061f4.jpg,2.5,3,0,0,35,val,34
213,213,cf6f02ca7236463f39ea875f470fd6b0,4,4,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1478,httpwwwatlasdermatologicocombrimgimageId1478.jpg,data/finalfitz17k/cf6f02ca7236463f39ea875f470fd6b0.jpg,4.0,6,2,4,0,val,38
214,214,a174e4c7af296b5b04a0f1585dd359af,3,3,keratosis pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3052,httpwwwatlasdermatologicocombrimgimageId3052.jpg,data/finalfitz17k/a174e4c7af296b5b04a0f1585dd359af.jpg,3.0,4,2,4,44,val,33
215,215,404a76064925e018788fab882016140f,4,-1,behcets disease,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=768,httpwwwatlasdermatologicocombrimgimageId768.jpg,data/finalfitz17k/404a76064925e018788fab882016140f.jpg,4.0,6,2,4,11,val,7
216,216,aeaaf519a61dc0ced7388bb4e0ad6660,6,6,lichen simplex,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4005,httpwwwatlasdermatologicocombrimgimageId4005.jpg,data/finalfitz17k/aeaaf519a61dc0ced7388bb4e0ad6660.jpg,6.0,10,2,4,49,val,15
217,217,c18c5c539fc4340dbddb542e8fc6cf8d,3,3,pilar cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7526,httpwwwatlasdermatologicocombrimgimageId7526.jpg,data/finalfitz17k/c18c5c539fc4340dbddb542e8fc6cf8d.jpg,3.0,4,0,0,76,val,2
218,218,d43b671a4e8df49753fe28c336acd243,1,1,granuloma pyogenic,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=2329,httpwwwatlasdermatologicocombrimgimageId2329.jpg,data/finalfitz17k/d43b671a4e8df49753fe28c336acd243.jpg,1.0,0,0,0,35,val,34
219,219,b497286fce61a060d93e6f99791ac7f2,2,2,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=101,httpwwwatlasdermatologicocombrimgimageId101.jpg,data/finalfitz17k/b497286fce61a060d93e6f99791ac7f2.jpg,2.0,2,2,3,4,val,28
220,220,2d9ebe9cb6f414ec647c136fa3cab203,5,5,granuloma pyogenic,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=2332,httpwwwatlasdermatologicocombrimgimageId2332.jpg,data/finalfitz17k/2d9ebe9cb6f414ec647c136fa3cab203.jpg,5.0,8,0,0,35,val,34
221,221,0660c5eb8c387e272f8014d8e3b2a2c7,4,3,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1481,httpwwwatlasdermatologicocombrimgimageId1481.jpg,data/finalfitz17k/0660c5eb8c387e272f8014d8e3b2a2c7.jpg,3.5,5,2,4,0,val,38
222,222,a0adccb2c37a8ed14e0438ebf3d4f0d8,4,3,livedo reticularis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis26.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlivedoreticularislivedoreticularis26jpg.jpg,data/finalfitz17k/a0adccb2c37a8ed14e0438ebf3d4f0d8.jpg,3.5,5,2,4,50,test,14
223,223,c699fbf373baa0193e9382d1a94d105e,1,1,keratosis pilaris,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris28.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris28jpg.jpg,data/finalfitz17k/c699fbf373baa0193e9382d1a94d105e.jpg,1.0,0,2,4,44,test,33
224,224,5e44d665d68cca052a33dca12ad2bf29,2,2,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna64.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna64jpg.jpg,data/finalfitz17k/5e44d665d68cca052a33dca12ad2bf29.jpg,2.0,2,1,8,46,test,9
225,225,67af6e2923e52eff436a013572b7088b,2,1,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus40.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus40jpg.jpg,data/finalfitz17k/67af6e2923e52eff436a013572b7088b.jpg,1.5,1,0,2,37,test,11
226,226,1add6c62ac85c70d864585e0f47c4662,3,3,erythema annulare centrifigum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_annulare_centrifugum/erythema_annulare_centrifugum54.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaannularecentrifugumerythemaannularecentrifugum54jpg.jpg,data/finalfitz17k/1add6c62ac85c70d864585e0f47c4662.jpg,3.0,4,2,4,26,test,27
227,227,7ba51368a962a6acafec7b39779cb4a9,2,1,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_porokeratosis/disseminated_porokeratosis2.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedporokeratosisdisseminatedporokeratosis2jpg.jpg,data/finalfitz17k/7ba51368a962a6acafec7b39779cb4a9.jpg,1.5,1,0,1,18,test,10
228,228,c0ea1e88aa3ba697014dca3924e559e6,2,1,nevocytic nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus25.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus25jpg.jpg,data/finalfitz17k/c0ea1e88aa3ba697014dca3924e559e6.jpg,1.5,1,0,2,69,test,31
229,229,d88602452a912532b3ef20af4b7f15da,3,1,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_lichenoid_chronica/pityriasis_lichenoid_chronica26.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasislichenoidchronicapityriasislichenoidchronica26jpg.jpg,data/finalfitz17k/d88602452a912532b3ef20af4b7f15da.jpg,2.0,2,2,4,78,test,30
230,230,3626ed6ce79502db3eac9565eb0b8a3e,4,6,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum7.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum7jpg.jpg,data/finalfitz17k/3626ed6ce79502db3eac9565eb0b8a3e.jpg,5.0,8,2,3,113,test,6
231,231,e0cb7de355eb3b069e6714bd908a63cb,1,1,congenital nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital5.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscongenitalnaevuscongenital5jpg.jpg,data/finalfitz17k/e0cb7de355eb3b069e6714bd908a63cb.jpg,1.0,0,0,1,62,test,18
232,232,a2abd32b2f43d0039dcde191919a88bf,1,1,seborrheic keratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses2.jpg,httpwwwdermaamincomsiteimagesclinicalpicsseborrheickeratosesseborrheickeratoses2jpg.jpg,data/finalfitz17k/a2abd32b2f43d0039dcde191919a88bf.jpg,1.0,0,0,1,96,test,23
233,233,b5672515a335e7f6ceb50ffd23562b3f,2,1,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum20.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum20jpg.jpg,data/finalfitz17k/b5672515a335e7f6ceb50ffd23562b3f.jpg,1.5,1,2,4,27,test,24
234,234,e44145aad32e6d2ed0676b030d7cb671,3,3,stasis edema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-dermatitis/stasis-dermatitis26.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstasisdermatitisstasisdermatitis26jpg.jpg,data/finalfitz17k/e44145aad32e6d2ed0676b030d7cb671.jpg,3.0,4,2,4,99,test,4
235,235,a8906c0e332142a56bca088f8c796890,1,1,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acrodermatitis_enteropathica/acrodermatitis_enteropathica14.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacrodermatitisenteropathicaacrodermatitisenteropathica14jpg.jpg,data/finalfitz17k/a8906c0e332142a56bca088f8c796890.jpg,1.0,0,2,3,4,test,28
236,236,64b5c77fd8c9804f46aea2b97e8e9ff3,3,2,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acute_sunburn/acute_sunburn3.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacutesunburnacutesunburn3jpg.jpg,data/finalfitz17k/64b5c77fd8c9804f46aea2b97e8e9ff3.jpg,2.5,3,2,4,102,test,5
237,237,2d0481be6f32647b7495eb001a87e661,4,5,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum40.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum40jpg.jpg,data/finalfitz17k/2d0481be6f32647b7495eb001a87e661.jpg,4.5,7,2,3,113,test,6
238,238,92afd771a20a081d0ba107e26ae8ad99,2,1,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease7.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbehcetsdiseasebehcetsdisease7jpg.jpg,data/finalfitz17k/92afd771a20a081d0ba107e26ae8ad99.jpg,1.5,1,2,4,11,test,7
239,239,4cb610a8712c6639501ddd45004b9487,2,1,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans32.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans32jpg.jpg,data/finalfitz17k/4cb610a8712c6639501ddd45004b9487.jpg,1.5,1,2,4,0,test,38
240,240,1159baff8f88203abab99fba69865c24,3,3,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis35.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis35jpg.jpg,data/finalfitz17k/1159baff8f88203abab99fba69865c24.jpg,3.0,4,0,1,18,test,10
241,241,57dec7a18ced6af123889df09aa39224,1,1,erythema annulare centrifigum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_annulare_centrifugum/erythema_annulare_centrifugum18.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaannularecentrifugumerythemaannularecentrifugum18jpg.jpg,data/finalfitz17k/57dec7a18ced6af123889df09aa39224.jpg,1.0,0,2,4,26,test,27
242,242,bdda53823348a5f795ed2ee3b149fefc,1,1,dyshidrotic eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx16.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx16jpg.jpg,data/finalfitz17k/bdda53823348a5f795ed2ee3b149fefc.jpg,1.0,0,2,4,21,test,17
243,243,babe125be18f7ba4fa8a2f7eafce4693,4,2,nevocytic nevus,benign melanocyte,benign,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus12.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus12jpg.jpg,data/finalfitz17k/babe125be18f7ba4fa8a2f7eafce4693.jpg,3.0,4,0,2,69,test,31
244,244,54023705b87b95747f0731684ffb37b4,2,1,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna14.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna14jpg.jpg,data/finalfitz17k/54023705b87b95747f0731684ffb37b4.jpg,1.5,1,1,8,46,test,9
245,245,abecb063d11b6607bacd2fd04026d2fb,2,2,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna30.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna30jpg.jpg,data/finalfitz17k/abecb063d11b6607bacd2fd04026d2fb.jpg,2.0,2,1,8,46,test,9
246,246,c8f45010f9417680a36999511a2a4ccc,3,2,calcinosis cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis11.jpg,httpwwwdermaamincomsiteimagesclinicalpicccalcinosiscutiscalcinosiscutis11jpg.jpg,data/finalfitz17k/c8f45010f9417680a36999511a2a4ccc.jpg,2.5,3,2,4,12,test,22
247,247,a5ada31a7c9cfbc58ff478d092a015b6,1,1,basal cell carcinoma morpheiform,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform15.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform15jpg.jpg,data/finalfitz17k/a5ada31a7c9cfbc58ff478d092a015b6.jpg,1.0,0,1,7,9,test,37
248,248,6eb126c1caf11faa3beb61fb4a489dae,2,1,solid cystic basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma14.jpg,httpwwwdermaamincomsiteimagesclinicalpicssolidcysticbasalcellcarcinomasolidcysticbasalcellcarcinoma14jpg.jpg,data/finalfitz17k/6eb126c1caf11faa3beb61fb4a489dae.jpg,1.5,1,1,7,97,test,12
249,249,acdbcadb158c53a38b5f99cec13ded1a,6,1,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans51.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans51jpg.jpg,data/finalfitz17k/acdbcadb158c53a38b5f99cec13ded1a.jpg,3.5,5,2,4,0,test,38
250,250,211872fe4a7d35f67b9293acc6485271,3,4,porokeratosis of mibelli,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli57.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisofmibelliporokeratosisofmibelli57jpg.jpg,data/finalfitz17k/211872fe4a7d35f67b9293acc6485271.jpg,3.5,5,0,1,82,test,21
251,251,c44f442003cee331175ba5eb38b9a900,1,1,solid cystic basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma47.jpg,httpwwwdermaamincomsiteimagesclinicalpicssolidcysticbasalcellcarcinomasolidcysticbasalcellcarcinoma47jpg.jpg,data/finalfitz17k/c44f442003cee331175ba5eb38b9a900.jpg,1.0,0,1,7,97,test,12
252,252,58e9650ff17c44666bc3778762242d67,1,1,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus17.jpg,httpwwwdermaamincomsiteimagesclinicalpicccongentialnevuscongentialnevus17jpg.jpg,data/finalfitz17k/58e9650ff17c44666bc3778762242d67.jpg,1.0,0,0,2,14,test,18
253,253,0eb1fedf42e7f9a7d93284d0fee9dc2e,4,3,naevus comedonicus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus_comedonicus/naevus_comedonicus16.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscomedonicusnaevuscomedonicus16jpg.jpg,data/finalfitz17k/0eb1fedf42e7f9a7d93284d0fee9dc2e.jpg,3.5,5,0,1,62,test,19
254,254,194d8c227df8579ee1754073cb139d2e,2,2,livedo reticularis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis40.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlivedoreticularislivedoreticularis40jpg.jpg,data/finalfitz17k/194d8c227df8579ee1754073cb139d2e.jpg,2.0,2,2,4,50,test,14
255,255,fec8fe4925a926994b0b858304cf4fa2,3,1,mucous cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/mucous-cyst/mucous-cyst6.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmucouscystmucouscyst6jpg.jpg,data/finalfitz17k/fec8fe4925a926994b0b858304cf4fa2.jpg,2.0,2,0,0,59,test,25
256,256,4c59359a13556591208565078afd1e9a,1,1,pilomatricoma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma42.jpg,httpwwwdermaamincomsiteimagesclinicalpicppilomatrixomapilomatrixoma42jpg.jpg,data/finalfitz17k/4c59359a13556591208565078afd1e9a.jpg,1.0,0,0,0,77,test,26
257,257,23325bf2a20065e09795132fa5259bf0,5,5,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex13.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichensimplexlichensimplex13jpg.jpg,data/finalfitz17k/23325bf2a20065e09795132fa5259bf0.jpg,5.0,8,2,4,49,test,15
258,258,ad30c6947db57ac3d220d17dea75ec64,2,1,livedo reticularis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis11.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlivedoreticularislivedoreticularis11jpg.jpg,data/finalfitz17k/ad30c6947db57ac3d220d17dea75ec64.jpg,1.5,1,2,4,50,test,14
259,259,49dd4efde68d177951ec52f076df6335,1,1,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn12.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn12jpg.jpg,data/finalfitz17k/49dd4efde68d177951ec52f076df6335.jpg,1.0,0,0,1,70,test,39
